iyear,imonth,iday,country_txt,provstate,city,latitude,longitude,nkill,location,summary
2003,3,21,United States,Michigan (U.S. State),Ann Arbor,42.281875,-83.748479,0,"at a luxury home under construction on Brittanie Drive in the Mystic Forest subdivision in Superior Township, MI","3/21/2003: Members of the Earth Liberation Front (ELF) are believed to be responsible for setting arson to a luxury home under construction in Superior Township, Michigan, in the United States. The construction of the home was completely destroyed.  The house would have been worth  about $ 500,000 after completion.  An anti-sprawl message and the initials ELF were spray painted at the scene of the fire. ELF indirectly claimed responsibility for the incident on their website and stated that luxury projects are ""accelerating the destruction of forested areas, wetlands and other areas of environmental concern across North America.""  This incident is linked to a similar arson of another luxury home at a nearby street in the Mystic Forest subdivision on the same day (321032)."
2003,3,21,United States,Michigan (U.S. State),Ann Arbor,42.281875,-83.748479,0,"at a luxury home under construction on Birchrun Drive in the Mystic Forest subdivision in Superior Township, MI","3/21/2003: Members of the Earth Liberation Front (ELF) are believed to be responsible for setting arson to a luxury home under construction in Superior Township, Michigan, in the United States. The construction of the home was completely destroyed.  The house would have been worth  about $ 500,000 after completion.  An anti-sprawl message and the initials ELF were spray painted at the scene of the fire. ELF indirectly claimed responsibility for the incident on their website and stated that luxury projects are ""accelerating the destruction of forested areas, wetlands and other areas of environmental concern across North America.""  This incident is linked to a similar arson of another luxury home at a nearby street in the Mystic Forest subdivision on the same day (321033)."
2003,3,22,United States,California (U.S. State),Petaluma,38.232471,-122.644448,0,"at Rancho Veal slaughterhouse in on Petaluma Boulevard North in Petaluma, CA","03/22/2003: Unidentified perpetrator(s) set arson to the Rancho Veal Corporation slaughterhouse in Petaluma, California in the United States, causing an estimated $10,000 in damage to the roof of the building.  There were no casualties in the incident.  The arson was caused by ignited flammable liquid, which was poured over the roof of the building. The perpetrator(s) spray painted the slogan, ""stop the killing,"" on the back of the building.  The Animal Liberation Front (ALF) later claimed responsibility for the attack."
2003,3,29,United States,Alabama (U.S. State),Montgomery,32.38012,-86.300629,0,,"03/29/2003: Five government vehicles were vandalized and one truck was set on fire at a Naval Recruitment Headquarters in Montgomery, Alabama, U.S.A.. The Earth Liberation Front (ELF) claimed responsibility for the attacks both in a communiqu?and by spray-painting their initials at the scene. Messages that read, ""Stop the War,"" ""Stop killing"" and ""Leave Iraq"" were also found."
2003,3,31,United States,California (U.S. State),March Air Force Base,33.91015,-117.270232,0,"at air force base located between Riverside and Moreno Valley, about 70 miles east of Los Angeles, California","03/31/2003: Eid Elwirelwir, a U.S. citizen born in Venezuela, crashed his vehicle into the razor-wire barricade gate of the March Air Force Reserve Base in Riverside County, California, United States, causing $1,000 in damage to the government property.  No casualties resulted from this incident.  Elwirelwir claimed he was oppressed by America for being Muslim, and additionally that he supported ""Saddam Hussein's right to use weapons of mass destruction if invaded.""  He was arrested and charged with damaging government property."
2003,4,4,United States,Illinois (U.S. State),Chicago,41.88415,-87.632409,0,,"04/04/2003: Animal Liberation Front (ALF) members set fire to a store that sold tiger and leopard meat in Chicago, Illinois, U.S.A. No casualties were reported in the attack."
2003,5,4,United States,California (U.S. State),Chico,39.73201,-121.841985,0,"at auto dealership in Chico, CA","05/04/2003: Two incendiary devices, made of plastic milk jugs filled with a flammable liquid, were discovered by an employee of the Wittmeier Auto Center in Chico, California in the United States.  The devices, which were found underneath two new SUVs at the dealership, had not been ignited, and thus there were no injuries or property damage.  There was no claim of responsibility for the incident, and the perpetrators are unknown."
2003,5,25,United States,Florida (U.S. State),Tamarac,26.214297,-80.271999,0,Flammable substance poured through front door mail slot,"5/25/2003: Unknown perpetrators ignited a fire at the office of Dr. Michael Benjamin, a physician who performed abortions in Tamarac, Florida, United States.  The fire burnt itself out but still managed to cause smoke damage to the office.  Moreover, the perpetrators defaced parking spaces reserved for patients with red paint."
2003,6,1,United States,Michigan (U.S. State),Washington Township,42.75248,-83.032269,0,Washington Township,"06/01/2003: The Earth Liberation Front (ELF) indicated it was responsible for setting fire to two nearly completed luxury homes in Washington Township, Macomb County, Michigan, U.S.A. The fire destroyed the two homes and authorities found the letters ""ELF"" and an anti-sprawl message spray painted at the scene."
2003,6,3,United States,California (U.S. State),Chico,39.73201,-121.841985,0,"at luxury homes under construction at 145 Sterling Oak Drive, in the Sterling Oaks Development in Chico, CA","6/3/2003: The Earth Liberation Front (ELF) claimed an arson of luxury homes at the Sterling Oaks Development in Chico, California in the United States.  Construction crews found minor damage from a small fire, water puddles, and the spray painted message ""Save Our Bio Region E.L.F."" at the scene. The fire, which caused less than $100 in damage and no casualties, burned a small area of wood work and insulation on the home still under construction. The fire burned into a pvc pipe that held water, which doused the flames before authorities were notified.  Authorities stated that there were ""remnants of a device"" left at the scene.  The incident was claimed, seemingly anonymously, via an e-mail sent to the Enterprise-Record after a story was printed on the incident.  The claim stated that the arson involved a ""napalm incendiary"", and that the person was unhappy with the limited damage caused by the larger arson attempt.  Additionally, the message stated the person was ""unhappy with the destruction of local beauty.""  The was no confirmation on the actual involvement of ELF in the incident."
2003,6,5,United States,California (U.S. State),Chico,39.73201,-121.841985,0,"at shopping center under development on East 20th Street and Forest Avenue in Chico, CA","06/05/2003: Construction crews found remnants of various small fires of insulation and garbage at new stores still under development at a shopping center on East 20th Street and Forest Avenue in Chico, California in the United States. The crew members found the initials ""ELF"" spray painted on the passenger door of a work truck left at the site overnight, though there was no confirmation that ELF was responsible for the incident.  There were no casualties reported in the incident, and the amount of damage is unknown. Authorities believed this incident was related to the arson of luxury homes in the Sterling Oaks Development in Chico two days earlier (6303)."
2003,8,1,United States,California (U.S. State),San Diego,32.715695,-117.161719,0,,"08/01/2003: Suspected members of the Earth Liberation Front (ELF) burned down a new apartment complex that was under construction in La Jolla, California, U.S.A. The early morning fire caused more than $20 million in damage to the unfinished, wood-framed building in the upscale University Town Centre residential neighborhood. No injuries were reported. The Earth Liberation Front claimed responsibility for the arson attack."
